ano;mes;id_municipio;furto_outros;furto_de_veiculo
2020;1;3523503;7;0
2020;2;3523503;1;0
2020;3;3523503;6;1
2020;4;3523503;11;0
2020;5;3523503;7;1
2020;6;3523503;9;0
2020;7;3523503;6;0
2020;8;3523503;4;0
2020;9;3523503;7;1
2020;10;3523503;7;2
2020;11;3523503;7;0
2020;12;3523503;3;0
2020;1;3527108;130;6
2020;2;3527108;132;6
2020;3;3527108;109;6
2020;4;3527108;65;3
2020;5;3527108;80;4
2020;6;3527108;104;5
2020;7;3527108;86;1
2020;8;3527108;82;5
2020;9;3527108;86;1
2020;10;3527108;84;4
2020;11;3527108;89;5
2020;12;3527108;89;10
2020;1;3531001;2;0
2020;2;3531001;2;0
2020;3;3531001;0;0
2020;4;3531001;3;1
2020;5;3531001;0;0
2020;6;3531001;3;0
2020;7;3531001;3;1
2020;8;3531001;0;0
2020;9;3531001;3;0
2020;10;3531001;2;0
2020;11;3531001;3;0
2020;12;3531001;0;0
2020;1;3533205;4;0
2020;2;3533205;3;0
2020;3;3533205;5;0
2020;4;3533205;2;0
2020;5;3533205;2;0
2020;6;3533205;4;0
2020;7;3533205;6;0
2020;8;3533205;3;0
2020;9;3533205;1;0
2020;10;3533205;2;1
2020;11;3533205;1;0
2020;12;3533205;3;0
2020;1;3534906;5;0
2020;2;3534906;8;1
2020;3;3534906;10;0
2020;4;3534906;6;0
2020;5;3534906;4;0
2020;6;3534906;2;0
2020;7;3534906;0;0
2020;8;3534906;1;0
2020;9;3534906;2;0
2020;10;3534906;2;0
2020;11;3534906;2;5
2020;12;3534906;5;0
2020;1;3536257;3;0
2020;2;3536257;2;0
2020;3;3536257;1;0
2020;4;3536257;3;0
2020;5;3536257;1;0
2020;6;3536257;2;0
2020;7;3536257;0;0
2020;8;3536257;0;0
2020;9;3536257;0;0
2020;10;3536257;1;0
2020;11;3536257;1;0
2020;12;3536257;0;0
2020;1;3540259;3;0
2020;2;3540259;1;0
2020;3;3540259;0;0
2020;4;3540259;0;0
2020;5;3540259;1;1
2020;6;3540259;2;0
2020;7;3540259;3;0
2020;8;3540259;1;0
2020;9;3540259;0;0
2020;10;3540259;1;0
2020;11;3540259;2;0
2020;12;3540259;4;0
2020;1;3546256;3;0
2020;2;3546256;4;0
2020;3;3546256;8;0
2020;4;3546256;2;0
2020;5;3546256;0;0
2020;6;3546256;0;0
2020;7;3546256;1;0
2020;8;3546256;2;0
2020;9;3546256;3;0
2020;10;3546256;1;0
2020;11;3546256;2;0
2020;12;3546256;2;0
2020;1;3546603;38;2
2020;2;3546603;12;0
2020;3;3546603;25;1
2020;4;3546603;27;1
2020;5;3546603;25;3
2020;6;3546603;34;0
2020;7;3546603;32;0
2020;8;3546603;40;0
2020;9;3546603;21;0
2020;10;3546603;26;2
2020;11;3546603;25;3
2020;12;3546603;27;1
2020;1;3552551;0;0
2020;2;3552551;1;0
2020;3;3552551;2;0
2020;4;3552551;1;0
2020;5;3552551;3;0
2020;6;3552551;1;0
2020;7;3552551;2;0
2020;8;3552551;4;0
2020;9;3552551;2;0
2020;10;3552551;0;0
2020;11;3552551;1;0
2020;12;3552551;0;0
2020;1;3552809;126;63
2020;2;3552809;116;35
2020;3;3552809;110;31
2020;4;3552809;96;29
2020;5;3552809;85;31
2020;6;3552809;113;31
2020;7;3552809;126;28
2020;8;3552809;119;28
2020;9;3552809;80;46
2020;10;3552809;98;40
2020;11;3552809;98;40
2020;12;3552809;102;47
2020;1;3552601;4;1
2020;2;3552601;0;1
2020;3;3552601;1;0
2020;4;3552601;2;1
2020;5;3552601;1;0
2020;6;3552601;2;0
2020;7;3552601;3;0
2020;8;3552601;3;1
2020;9;3552601;1;1
2020;10;3552601;2;0
2020;11;3552601;2;0
2020;12;3552601;2;1
2020;1;3557154;4;0
2020;2;3557154;6;0
2020;3;3557154;5;0
2020;4;3557154;5;0
2020;5;3557154;6;0
2020;6;3557154;2;1
2020;7;3557154;5;0
2020;8;3557154;2;0
2020;9;3557154;3;1
2020;10;3557154;4;0
2020;11;3557154;6;0
2020;12;3557154;2;0
2020;1;3557105;68;4
2020;2;3557105;85;9
2020;3;3557105;91;7
2020;4;3557105;87;4
2020;5;3557105;83;5
2020;6;3557105;102;2
2020;7;3557105;78;0
2020;8;3557105;62;6
2020;9;3557105;71;5
2020;10;3557105;70;5
2020;11;3557105;56;6
2020;12;3557105;55;11
2020;1;3557006;93;10
2020;2;3557006;57;7
2020;3;3557006;47;7
2020;4;3557006;32;4
2020;5;3557006;49;4
2020;6;3557006;43;7
2020;7;3557006;54;9
2020;8;3557006;48;3
2020;9;3557006;45;8
2020;10;3557006;54;4
2020;11;3557006;49;15
2020;12;3557006;51;8
2020;1;3556958;0;0
2020;2;3556958;0;0
2020;3;3556958;1;0
2020;4;3556958;0;0
2020;5;3556958;0;0
2020;6;3556958;2;0
2020;7;3556958;0;0
2020;8;3556958;0;0
2020;9;3556958;2;0
2020;10;3556958;0;0
2020;11;3556958;1;0
2020;12;3556958;2;0
2020;1;3556909;3;2
2020;2;3556909;1;0
2020;3;3556909;1;1
2020;4;3556909;0;0
2020;5;3556909;2;0
2020;6;3556909;5;0
2020;7;3556909;4;0
2020;8;3556909;4;0
2020;9;3556909;6;0
2020;10;3556909;0;0
2020;11;3556909;4;0
2020;12;3556909;1;0
2020;1;3556800;12;0
2020;2;3556800;14;1
2020;3;3556800;8;1
2020;4;3556800;8;1
2020;5;3556800;10;1
2020;6;3556800;16;0
2020;7;3556800;7;0
2020;8;3556800;10;2
2020;9;3556800;6;0
2020;10;3556800;8;0
2020;11;3556800;9;2
2020;12;3556800;5;3
2020;1;3556701;55;5
2020;2;3556701;39;1
2020;3;3556701;41;3
2020;4;3556701;17;4
2020;5;3556701;17;9
2020;6;3556701;18;6
2020;7;3556701;30;4
2020;8;3556701;31;3
2020;9;3556701;24;4
2020;10;3556701;37;2
2020;11;3556701;37;4
2020;12;3556701;34;4
2020;1;3556602;4;1
2020;2;3556602;6;0
2020;3;3556602;4;0
2020;4;3556602;5;0
2020;5;3556602;1;0
2020;6;3556602;7;1
2020;7;3556602;5;0
2020;8;3556602;5;0
2020;9;3556602;5;0
2020;10;3556602;7;0
2020;11;3556602;2;0
2020;12;3556602;4;0
2020;1;3556503;56;31
2020;2;3556503;50;14
2020;3;3556503;51;13
2020;4;3556503;52;9
2020;5;3556503;45;6
2020;6;3556503;53;8
2020;7;3556503;37;11
2020;8;3556503;45;7
2020;9;3556503;59;6
2020;10;3556503;72;10
2020;11;3556503;53;3
2020;12;3556503;50;10
2020;1;3556453;17;1
2020;2;3556453;18;6
2020;3;3556453;16;6
2020;4;3556453;9;1
2020;5;3556453;14;5
2020;6;3556453;19;5
2020;7;3556453;14;1
2020;8;3556453;9;2
2020;9;3556453;23;0
2020;10;3556453;15;4
2020;11;3556453;25;3
2020;12;3556453;10;2
2020;1;3556404;32;0
2020;2;3556404;30;0
2020;3;3556404;33;1
2020;4;3556404;18;1
2020;5;3556404;31;0
2020;6;3556404;30;0
2020;7;3556404;27;0
2020;8;3556404;28;0
2020;9;3556404;26;1
2020;10;3556404;41;0
2020;11;3556404;43;6
2020;12;3556404;36;0
2020;1;3556354;4;0
2020;2;3556354;6;1
2020;3;3556354;4;0
2020;4;3556354;4;0
2020;5;3556354;8;0
2020;6;3556354;3;0
2020;7;3556354;7;0
2020;8;3556354;5;0
2020;9;3556354;4;0
2020;10;3556354;7;2
2020;11;3556354;5;3
2020;12;3556354;9;0
2020;1;3556305;13;0
2020;2;3556305;8;0
2020;3;3556305;6;0
2020;4;3556305;9;0
2020;5;3556305;4;5
2020;6;3556305;4;0
2020;7;3556305;7;0
2020;8;3556305;9;2
2020;9;3556305;14;0
2020;10;3556305;9;0
2020;11;3556305;7;0
2020;12;3556305;11;0
2020;1;3556206;80;24
2020;2;3556206;70;28
2020;3;3556206;52;19
2020;4;3556206;31;5
2020;5;3556206;35;12
2020;6;3556206;44;10
2020;7;3556206;40;14
2020;8;3556206;32;16
2020;9;3556206;35;9
2020;10;3556206;48;18
2020;11;3556206;38;21
2020;12;3556206;51;17
2020;1;3556107;10;0
2020;2;3556107;10;1
2020;3;3556107;9;2
2020;4;3556107;6;0
2020;5;3556107;7;0
2020;6;3556107;21;0
2020;7;3556107;7;0
2020;8;3556107;6;1
2020;9;3556107;8;0
2020;10;3556107;13;1
2020;11;3556107;6;0
2020;12;3556107;6;2
2020;1;3556008;10;0
2020;2;3556008;4;0
2020;3;3556008;2;2
2020;4;3556008;1;0
2020;5;3556008;6;0
2020;6;3556008;10;2
2020;7;3556008;4;0
2020;8;3556008;9;1
2020;9;3556008;6;0
2020;10;3556008;6;0
2020;11;3556008;10;1
2020;12;3556008;4;0
2020;1;3555901;0;0
2020;2;3555901;1;0
2020;3;3555901;0;0
2020;4;3555901;0;0
2020;5;3555901;0;0
2020;6;3555901;1;0
2020;7;3555901;0;0
2020;8;3555901;0;0
2020;9;3555901;0;0
2020;10;3555901;0;0
2020;11;3555901;0;0
2020;12;3555901;0;0
2020;1;3555802;2;0
2020;2;3555802;1;0
2020;3;3555802;2;0
2020;4;3555802;1;0
2020;5;3555802;1;0
2020;6;3555802;3;1
2020;7;3555802;1;0
2020;8;3555802;3;0
2020;9;3555802;4;0
2020;10;3555802;2;1
2020;11;3555802;0;0
2020;12;3555802;6;0
2020;1;3555703;1;0
2020;2;3555703;0;0
2020;3;3555703;1;0
2020;4;3555703;0;0
2020;5;3555703;0;0
2020;6;3555703;0;0
2020;7;3555703;0;0
2020;8;3555703;1;0
2020;9;3555703;1;0
2020;10;3555703;1;0
2020;11;3555703;0;0
2020;12;3555703;0;0
2020;1;3555604;2;0
2020;2;3555604;3;1
2020;3;3555604;2;2
2020;4;3555604;8;0
2020;5;3555604;3;0
2020;6;3555604;4;0
2020;7;3555604;3;0
2020;8;3555604;4;0
2020;9;3555604;2;1
2020;10;3555604;5;2
2020;11;3555604;18;0
2020;12;3555604;5;0
2020;1;3555505;4;0
2020;2;3555505;6;0
2020;3;3555505;4;0
2020;4;3555505;4;0
2020;5;3555505;4;0
2020;6;3555505;4;0
2020;7;3555505;6;1
2020;8;3555505;1;0
2020;9;3555505;5;0
2020;10;3555505;1;0
2020;11;3555505;3;0
2020;12;3555505;1;0
2020;1;3555406;171;11
2020;2;3555406;111;7
2020;3;3555406;69;5
2020;4;3555406;67;3
2020;5;3555406;50;2
2020;6;3555406;48;4
2020;7;3555406;48;6
2020;8;3555406;74;5
2020;9;3555406;103;5
2020;10;3555406;116;8
2020;11;3555406;107;7
2020;12;3555406;129;11
2020;1;3555356;5;0
2020;2;3555356;2;0
2020;3;3555356;4;0
2020;4;3555356;2;0
2020;5;3555356;3;0
2020;6;3555356;3;0
2020;7;3555356;3;0
2020;8;3555356;1;0
2020;9;3555356;1;0
2020;10;3555356;3;1
2020;11;3555356;1;0
2020;12;3555356;5;0
2020;1;3555307;0;1
2020;2;3555307;0;0
2020;3;3555307;0;0
2020;4;3555307;0;0
2020;5;3555307;1;0
2020;6;3555307;0;0
2020;7;3555307;0;0
2020;8;3555307;0;0
2020;9;3555307;0;0
2020;10;3555307;3;0
2020;11;3555307;0;0
2020;12;3555307;1;1
2020;1;3555208;1;0
2020;2;3555208;1;1
2020;3;3555208;3;0
2020;4;3555208;2;0
2020;5;3555208;0;0
2020;6;3555208;3;0
2020;7;3555208;0;0
2020;8;3555208;0;0
2020;9;3555208;2;0
2020;10;3555208;3;0
2020;11;3555208;2;0
2020;12;3555208;0;0
2020;1;3555109;4;0
2020;2;3555109;4;0
2020;3;3555109;9;2
2020;4;3555109;4;0
2020;5;3555109;5;0
2020;6;3555109;6;1
2020;7;3555109;8;0
2020;8;3555109;0;0
2020;9;3555109;3;0
2020;10;3555109;4;0
2020;11;3555109;12;0
2020;12;3555109;6;0
2020;1;3555000;34;2
2020;2;3555000;34;1
2020;3;3555000;36;3
2020;4;3555000;26;0
2020;5;3555000;31;1
2020;6;3555000;30;1
2020;7;3555000;32;3
2020;8;3555000;29;0
2020;9;3555000;34;1
2020;10;3555000;39;1
2020;11;3555000;35;2
2020;12;3555000;36;5
2020;1;3554953;5;0
2020;2;3554953;10;0
2020;3;3554953;5;0
2020;4;3554953;3;0
2020;5;3554953;5;0
2020;6;3554953;4;0
2020;7;3554953;6;0
2020;8;3554953;2;0
2020;9;3554953;6;0
2020;10;3554953;4;0
2020;11;3554953;2;0
2020;12;3554953;2;0
2020;1;3554904;8;0
2020;2;3554904;3;0
2020;3;3554904;4;0
2020;4;3554904;7;0
2020;5;3554904;2;0
2020;6;3554904;5;0
2020;7;3554904;6;0
2020;8;3554904;2;0
2020;9;3554904;5;0
2020;10;3554904;3;0
2020;11;3554904;3;2
2020;12;3554904;7;0
2020;1;3554805;28;3
2020;2;3554805;19;4
2020;3;3554805;14;2
2020;4;3554805;9;0
2020;5;3554805;16;1
2020;6;3554805;11;1
2020;7;3554805;22;2
2020;8;3554805;9;1
2020;9;3554805;12;5
2020;10;3554805;16;3
2020;11;3554805;26;1
2020;12;3554805;22;1
2020;1;3554755;1;0
2020;2;3554755;3;0
2020;3;3554755;0;0
2020;4;3554755;0;0
2020;5;3554755;1;0
2020;6;3554755;0;0
2020;7;3554755;0;0
2020;8;3554755;2;0
2020;9;3554755;0;0
2020;10;3554755;1;0
2020;11;3554755;0;0
2020;12;3554755;2;0
2020;1;3554706;6;0
2020;2;3554706;9;1
2020;3;3554706;5;0
2020;4;3554706;4;0
2020;5;3554706;1;0
2020;6;3554706;7;1
2020;7;3554706;11;0
2020;8;3554706;5;0
2020;9;3554706;9;0
2020;10;3554706;13;0
2020;11;3554706;8;0
2020;12;3554706;5;0
2020;1;3554656;0;0
2020;2;3554656;0;0
2020;3;3554656;0;0
2020;4;3554656;0;0
2020;5;3554656;0;0
2020;6;3554656;0;0
2020;7;3554656;0;0
2020;8;3554656;0;0
2020;9;3554656;0;0
2020;10;3554656;0;0
2020;11;3554656;0;0
2020;12;3554656;1;0
2020;1;3554607;3;0
2020;2;3554607;1;0
2020;3;3554607;0;0
2020;4;3554607;0;0
2020;5;3554607;1;0
2020;6;3554607;2;0
2020;7;3554607;1;0
2020;8;3554607;1;0
2020;9;3554607;1;0
2020;10;3554607;6;0
2020;11;3554607;1;0
2020;12;3554607;3;0
2020;1;3554508;27;4
2020;2;3554508;16;3
2020;3;3554508;11;6
2020;4;3554508;13;1
2020;5;3554508;10;0
2020;6;3554508;13;8
2020;7;3554508;4;2
2020;8;3554508;7;4
2020;9;3554508;4;5
2020;10;3554508;16;5
2020;11;3554508;12;3
2020;12;3554508;19;3
2020;1;3554409;4;0
2020;2;3554409;9;0
2020;3;3554409;4;0
2020;4;3554409;2;0
2020;5;3554409;3;1
2020;6;3554409;3;0
2020;7;3554409;3;0
2020;8;3554409;5;1
2020;9;3554409;4;1
2020;10;3554409;4;1
2020;11;3554409;3;2
2020;12;3554409;2;0
2020;1;3554300;14;0
2020;2;3554300;10;0
2020;3;3554300;13;0
2020;4;3554300;11;0
2020;5;3554300;9;0
2020;6;3554300;11;0
2020;7;3554300;2;0
2020;8;3554300;11;0
2020;9;3554300;10;0
2020;10;3554300;14;0
2020;11;3554300;10;2
2020;12;3554300;16;0
2020;1;3554201;1;0
2020;2;3554201;1;0
2020;3;3554201;5;0
2020;4;3554201;0;0
2020;5;3554201;2;0
2020;6;3554201;2;0
2020;7;3554201;4;0
2020;8;3554201;1;0
2020;9;3554201;5;0
2020;10;3554201;1;0
2020;11;3554201;1;0
2020;12;3554201;2;1
2020;1;3554102;223;21
2020;2;3554102;221;30
2020;3;3554102;152;23
2020;4;3554102;134;17
2020;5;3554102;125;19
2020;6;3554102;138;16
2020;7;3554102;173;20
2020;8;3554102;136;18
2020;9;3554102;138;44
2020;10;3554102;181;18
2020;11;3554102;283;9
2020;12;3554102;239;25
2020;1;3554003;64;16
2020;2;3554003;48;8
2020;3;3554003;40;5
2020;4;3554003;19;5
2020;5;3554003;31;4
2020;6;3554003;52;2
2020;7;3554003;32;3
2020;8;3554003;32;5
2020;9;3554003;61;9
2020;10;3554003;46;7
2020;11;3554003;54;3
2020;12;3554003;45;9
2020;1;3553955;8;0
2020;2;3553955;4;0
2020;3;3553955;4;0
2020;4;3553955;11;0
2020;5;3553955;3;0
2020;6;3553955;5;0
2020;7;3553955;10;0
2020;8;3553955;2;0
2020;9;3553955;6;2
2020;10;3553955;8;0
2020;11;3553955;8;1
2020;12;3553955;7;1
2020;1;3553906;8;0
2020;2;3553906;5;0
2020;3;3553906;3;0
2020;4;3553906;3;0
2020;5;3553906;1;0
2020;6;3553906;4;0
2020;7;3553906;2;0
2020;8;3553906;7;1
2020;9;3553906;2;0
2020;10;3553906;3;0
2020;11;3553906;1;0
2020;12;3553906;0;0
2020;1;3553856;1;1
2020;2;3553856;2;0
2020;3;3553856;3;0
2020;4;3553856;3;0
2020;5;3553856;0;0
2020;6;3553856;4;0
2020;7;3553856;5;0
2020;8;3553856;1;1
2020;9;3553856;2;0
2020;10;3553856;3;0
2020;11;3553856;5;0
2020;12;3553856;2;0
2020;1;3553807;13;2
2020;2;3553807;19;0
2020;3;3553807;17;1
2020;4;3553807;8;0
2020;5;3553807;5;0
2020;6;3553807;5;3
2020;7;3553807;9;0
2020;8;3553807;9;1
2020;9;3553807;11;0
2020;10;3553807;13;0
2020;11;3553807;15;1
2020;12;3553807;16;0
2020;1;3553708;47;5
2020;2;3553708;40;4
2020;3;3553708;31;3
2020;4;3553708;20;1
2020;5;3553708;39;2
2020;6;3553708;46;3
2020;7;3553708;34;2
2020;8;3553708;36;4
2020;9;3553708;21;4
2020;10;3553708;27;5
2020;11;3553708;32;4
2020;12;3553708;40;4
2020;1;3553658;6;0
2020;2;3553658;1;0
2020;3;3553658;0;0
2020;4;3553658;1;0
2020;5;3553658;3;0
2020;6;3553658;4;0
2020;7;3553658;4;0
2020;8;3553658;2;0
2020;9;3553658;3;0
2020;10;3553658;1;0
2020;11;3553658;2;0
2020;12;3553658;1;0
2020;1;3553609;6;1
2020;2;3553609;4;0
2020;3;3553609;3;0
2020;4;3553609;5;0
2020;5;3553609;2;0
2020;6;3553609;2;0
2020;7;3553609;3;1
2020;8;3553609;1;0
2020;9;3553609;4;0
2020;10;3553609;8;0
2020;11;3553609;5;0
2020;12;3553609;11;0
2020;1;3553500;5;1
2020;2;3553500;2;0
2020;3;3553500;2;1
2020;4;3553500;4;0
2020;5;3553500;0;0
2020;6;3553500;2;0
2020;7;3553500;4;0
2020;8;3553500;4;0
2020;9;3553500;6;0
2020;10;3553500;10;0
2020;11;3553500;8;1
2020;12;3553500;2;0
2020;1;3553401;28;2
2020;2;3553401;14;1
2020;3;3553401;16;0
2020;4;3553401;18;1
2020;5;3553401;17;0
2020;6;3553401;22;0
2020;7;3553401;20;2
2020;8;3553401;8;3
2020;9;3553401;23;0
2020;10;3553401;26;1
2020;11;3553401;15;2
2020;12;3553401;18;3
2020;1;3553302;13;1
2020;2;3553302;9;1
2020;3;3553302;20;2
2020;4;3553302;16;0
2020;5;3553302;7;0
2020;6;3553302;15;0
2020;7;3553302;13;4
2020;8;3553302;15;0
2020;9;3553302;14;0
2020;10;3553302;9;2
2020;11;3553302;11;0
2020;12;3553302;20;0
2020;1;3553203;4;2
2020;2;3553203;5;1
2020;3;3553203;7;0
2020;4;3553203;6;0
2020;5;3553203;2;2
2020;6;3553203;1;2
2020;7;3553203;4;0
2020;8;3553203;3;0
2020;9;3553203;1;1
2020;10;3553203;2;0
2020;11;3553203;4;2
2020;12;3553203;5;0
2020;1;3553104;4;0
2020;2;3553104;12;0
2020;3;3553104;7;0
2020;4;3553104;3;1
2020;5;3553104;0;0
2020;6;3553104;10;1
2020;7;3553104;4;1
2020;8;3553104;4;0
2020;9;3553104;6;0
2020;10;3553104;5;0
2020;11;3553104;4;0
2020;12;3553104;2;0
2020;1;3553005;17;1
2020;2;3553005;8;0
2020;3;3553005;6;2
2020;4;3553005;5;0
2020;5;3553005;3;0
2020;6;3553005;7;0
2020;7;3553005;9;1
2020;8;3553005;3;2
2020;9;3553005;2;0
2020;10;3553005;2;0
2020;11;3553005;3;1
2020;12;3553005;8;3
2020;1;3552908;2;0
2020;2;3552908;1;0
2020;3;3552908;2;0
2020;4;3552908;0;0
2020;5;3552908;1;0
2020;6;3552908;10;0
2020;7;3552908;5;0
2020;8;3552908;2;0
2020;9;3552908;3;0
2020;10;3552908;2;0
2020;11;3552908;3;0
2020;12;3552908;5;0
2020;1;3552700;16;0
2020;2;3552700;7;1
2020;3;3552700;8;1
2020;4;3552700;12;0
2020;5;3552700;9;1
2020;6;3552700;16;3
2020;7;3552700;11;2
2020;8;3552700;10;0
2020;9;3552700;11;4
2020;10;3552700;7;0
2020;11;3552700;6;0
2020;12;3552700;15;2
2020;1;3552502;218;66
2020;2;3552502;197;53
2020;3;3552502;131;55
2020;4;3552502;89;43
2020;5;3552502;116;36
2020;6;3552502;181;36
2020;7;3552502;155;38
2020;8;3552502;158;37
2020;9;3552502;169;43
2020;10;3552502;146;42
2020;11;3552502;207;46
2020;12;3552502;176;34
2020;1;3552403;176;34
2020;2;3552403;120;34
2020;3;3552403;125;31
2020;4;3552403;84;22
2020;5;3552403;125;30
2020;6;3552403;135;38
2020;7;3552403;95;28
2020;8;3552403;129;29
2020;9;3552403;100;22
2020;10;3552403;135;19
2020;11;3552403;146;27
2020;12;3552403;140;27
2020;1;3552304;5;0
2020;2;3552304;4;0
2020;3;3552304;4;0
2020;4;3552304;5;0
2020;5;3552304;2;0
2020;6;3552304;4;0
2020;7;3552304;3;0
2020;8;3552304;2;0
2020;9;3552304;1;0
2020;10;3552304;2;0
2020;11;3552304;3;0
2020;12;3552304;6;0
2020;1;3552205;587;99
2020;2;3552205;484;107
2020;3;3552205;430;91
2020;4;3552205;334;64
2020;5;3552205;307;60
2020;6;3552205;368;38
2020;7;3552205;338;58
2020;8;3552205;303;44
2020;9;3552205;363;43
2020;10;3552205;466;68
2020;11;3552205;428;69
2020;12;3552205;487;72
2020;1;3552106;7;1
2020;2;3552106;24;3
2020;3;3552106;13;0
2020;4;3552106;9;0
2020;5;3552106;8;2
2020;6;3552106;2;2
2020;7;3552106;8;0
2020;8;3552106;9;0
2020;9;3552106;12;2
2020;10;3552106;11;3
2020;11;3552106;11;0
2020;12;3552106;15;1
2020;1;3552007;1;0
2020;2;3552007;1;1
2020;3;3552007;3;1
2020;4;3552007;3;0
2020;5;3552007;1;1
2020;6;3552007;2;0
2020;7;3552007;6;0
2020;8;3552007;3;0
2020;9;3552007;1;0
2020;10;3552007;1;0
2020;11;3552007;2;0
2020;12;3552007;0;0
2020;1;3551900;6;1
2020;2;3551900;2;0
2020;3;3551900;1;0
2020;4;3551900;5;0
2020;5;3551900;12;0
2020;6;3551900;4;0
2020;7;3551900;1;1
2020;8;3551900;2;2
2020;9;3551900;4;0
2020;10;3551900;2;1
2020;11;3551900;2;1
2020;12;3551900;1;0
2020;1;3551801;7;1
2020;2;3551801;9;1
2020;3;3551801;8;0
2020;4;3551801;6;0
2020;5;3551801;5;0
2020;6;3551801;7;0
2020;7;3551801;8;0
2020;8;3551801;11;0
2020;9;3551801;8;0
2020;10;3551801;9;0
2020;11;3551801;10;0
2020;12;3551801;7;0
2020;1;3551702;77;23
2020;2;3551702;71;16
2020;3;3551702;66;15
2020;4;3551702;31;8
2020;5;3551702;34;16
2020;6;3551702;50;5
2020;7;3551702;37;16
2020;8;3551702;47;11
2020;9;3551702;44;7
2020;10;3551702;50;15
2020;11;3551702;50;14
2020;12;3551702;81;26
2020;1;3551504;33;4
2020;2;3551504;24;6
2020;3;3551504;13;4
2020;4;3551504;28;2
2020;5;3551504;14;4
2020;6;3551504;19;6
2020;7;3551504;30;6
2020;8;3551504;15;5
2020;9;3551504;19;4
2020;10;3551504;17;4
2020;11;3551504;25;11
2020;12;3551504;33;9
2020;1;3551603;16;0
2020;2;3551603;19;1
2020;3;3551603;11;1
2020;4;3551603;8;1
2020;5;3551603;8;0
2020;6;3551603;16;0
2020;7;3551603;13;1
2020;8;3551603;8;4
2020;9;3551603;20;1
2020;10;3551603;11;1
2020;11;3551603;5;2
2020;12;3551603;10;3
2020;1;3551405;6;0
2020;2;3551405;6;1
2020;3;3551405;3;0
2020;4;3551405;3;0
2020;5;3551405;3;1
2020;6;3551405;8;0
2020;7;3551405;3;1
2020;8;3551405;3;0
2020;9;3551405;5;0
2020;10;3551405;8;0
2020;11;3551405;11;0
2020;12;3551405;7;0
2020;1;3551306;2;0
2020;2;3551306;0;0
2020;3;3551306;4;0
2020;4;3551306;2;1
2020;5;3551306;0;0
2020;6;3551306;1;0
2020;7;3551306;1;1
2020;8;3551306;1;0
2020;9;3551306;1;0
2020;10;3551306;2;0
2020;11;3551306;2;0
2020;12;3551306;1;0
2020;1;3551207;0;0
2020;2;3551207;1;0
2020;3;3551207;3;0
2020;4;3551207;0;0
2020;5;3551207;1;0
2020;6;3551207;0;0
2020;7;3551207;2;0
2020;8;3551207;0;0
2020;9;3551207;2;0
2020;10;3551207;2;0
2020;11;3551207;4;0
2020;12;3551207;5;0
2020;1;3551108;11;0
2020;2;3551108;14;4
2020;3;3551108;9;1
2020;4;3551108;3;1
2020;5;3551108;6;1
2020;6;3551108;10;0
2020;7;3551108;4;1
2020;8;3551108;5;1
2020;9;3551108;12;0
2020;10;3551108;15;0
2020;11;3551108;7;1
2020;12;3551108;4;0
2020;1;3551009;324;36
2020;2;3551009;266;32
2020;3;3551009;231;32
2020;4;3551009;167;29
2020;5;3551009;204;24
2020;6;3551009;238;24
2020;7;3551009;264;20
2020;8;3551009;266;21
2020;9;3551009;370;21
2020;10;3551009;387;32
2020;11;3551009;326;29
2020;12;3551009;235;37
2020;1;3550902;10;0
2020;2;3550902;13;0
2020;3;3550902;11;0
2020;4;3550902;4;0
2020;5;3550902;5;0
2020;6;3550902;6;0
2020;7;3550902;9;0
2020;8;3550902;3;0
2020;9;3550902;6;1
2020;10;3550902;10;2
2020;11;3550902;7;0
2020;12;3550902;9;1
2020;1;3550803;6;0
2020;2;3550803;5;0
2020;3;3550803;4;1
2020;4;3550803;3;1
2020;5;3550803;4;0
2020;6;3550803;3;1
2020;7;3550803;2;0
2020;8;3550803;1;0
2020;9;3550803;4;0
2020;10;3550803;8;1
2020;11;3550803;2;0
2020;12;3550803;7;0
2020;1;3550704;103;1
2020;2;3550704;99;6
2020;3;3550704;44;0
2020;4;3550704;33;3
2020;5;3550704;41;4
2020;6;3550704;43;2
2020;7;3550704;64;1
2020;8;3550704;82;3
2020;9;3550704;66;1
2020;10;3550704;94;3
2020;11;3550704;82;4
2020;12;3550704;96;3
2020;1;3550605;49;1
2020;2;3550605;46;7
2020;3;3550605;32;7
2020;4;3550605;26;12
2020;5;3550605;24;7
2020;6;3550605;30;5
2020;7;3550605;45;7
2020;8;3550605;26;9
2020;9;3550605;30;5
2020;10;3550605;34;2
2020;11;3550605;42;9
2020;12;3550605;39;1
2020;1;3550506;3;1
2020;2;3550506;1;0
2020;3;3550506;1;0
2020;4;3550506;0;0
2020;5;3550506;1;0
2020;6;3550506;2;2
2020;7;3550506;1;0
2020;8;3550506;4;1
2020;9;3550506;3;0
2020;10;3550506;2;0
2020;11;3550506;3;0
2020;12;3550506;5;1
2020;1;3550407;16;2
2020;2;3550407;13;1
2020;3;3550407;17;1
2020;4;3550407;17;3
2020;5;3550407;25;2
2020;6;3550407;22;1
2020;7;3550407;17;0
2020;8;3550407;14;1
2020;9;3550407;17;1
2020;10;3550407;17;4
2020;11;3550407;23;7
2020;12;3550407;11;3
2020;1;3550308;18593;2965
2020;2;3550308;25063;2550
2020;3;3550308;14675;2397
2020;4;3550308;7568;1541
2020;5;3550308;9038;1808
